scene_id,layout_variant,source_config_id,n_objects,changed_objects,total_xz_movement,max_xz_movement,budget_total,budget_max
bedroom:7cda1ed0-e923-4ace-bbfa-b9b5238d190e_SecondBedroom-14328,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,5,0,0.0,0.0,0.0,0.0
bedroom:7cda1ed0-e923-4ace-bbfa-b9b5238d190e_SecondBedroom-14328,random_movement_matched_seed0,eg06_random_seed0,5,0,0.0,0.0,0.0,0.0
bedroom:7cda1ed0-e923-4ace-bbfa-b9b5238d190e_SecondBedroom-14328,random_movement_matched_seed1,eg06_random_seed1,5,0,0.0,0.0,0.0,0.0
bedroom:7cda1ed0-e923-4ace-bbfa-b9b5238d190e_SecondBedroom-14328,random_movement_matched_seed2,eg06_random_seed2,5,0,0.0,0.0,0.0,0.0
bedroom:7cda1ed0-e923-4ace-bbfa-b9b5238d190e_SecondBedroom-14328,generic_relation_optimizer,eg06_generic_budget_matched,5,0,0.0,0.0,0.0,0.0
bedroom:7d8f9ace-5704-4689-b135-4ece5fb32467_SecondBedroom-39108,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,6,0,0.0,0.0,0.0,0.0
bedroom:7d8f9ace-5704-4689-b135-4ece5fb32467_SecondBedroom-39108,random_movement_matched_seed0,eg06_random_seed0,6,0,0.0,0.0,0.0,0.0
bedroom:7d8f9ace-5704-4689-b135-4ece5fb32467_SecondBedroom-39108,random_movement_matched_seed1,eg06_random_seed1,6,0,0.0,0.0,0.0,0.0
bedroom:7d8f9ace-5704-4689-b135-4ece5fb32467_SecondBedroom-39108,random_movement_matched_seed2,eg06_random_seed2,6,0,0.0,0.0,0.0,0.0
bedroom:7d8f9ace-5704-4689-b135-4ece5fb32467_SecondBedroom-39108,generic_relation_optimizer,eg06_generic_budget_matched,6,0,0.0,0.0,0.0,0.0
bedroom:802ba6ac-c040-4f27-b843-8c47791d0383_MasterBedroom-19531,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,4,0,0.0,0.0,0.0,0.0
bedroom:802ba6ac-c040-4f27-b843-8c47791d0383_MasterBedroom-19531,random_movement_matched_seed0,eg06_random_seed0,4,0,0.0,0.0,0.0,0.0
bedroom:802ba6ac-c040-4f27-b843-8c47791d0383_MasterBedroom-19531,random_movement_matched_seed1,eg06_random_seed1,4,0,0.0,0.0,0.0,0.0
bedroom:802ba6ac-c040-4f27-b843-8c47791d0383_MasterBedroom-19531,random_movement_matched_seed2,eg06_random_seed2,4,0,0.0,0.0,0.0,0.0
bedroom:802ba6ac-c040-4f27-b843-8c47791d0383_MasterBedroom-19531,generic_relation_optimizer,eg06_generic_budget_matched,4,0,0.0,0.0,0.0,0.0
bedroom:80d80e4a-197a-4bd5-9ed1-81c48786a321_Bedroom-74,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,7,0,0.0,0.0,0.0,0.0
bedroom:80d80e4a-197a-4bd5-9ed1-81c48786a321_Bedroom-74,random_movement_matched_seed0,eg06_random_seed0,7,0,0.0,0.0,0.0,0.0
bedroom:80d80e4a-197a-4bd5-9ed1-81c48786a321_Bedroom-74,random_movement_matched_seed1,eg06_random_seed1,7,0,0.0,0.0,0.0,0.0
bedroom:80d80e4a-197a-4bd5-9ed1-81c48786a321_Bedroom-74,random_movement_matched_seed2,eg06_random_seed2,7,0,0.0,0.0,0.0,0.0
bedroom:80d80e4a-197a-4bd5-9ed1-81c48786a321_Bedroom-74,generic_relation_optimizer,eg06_generic_budget_matched,7,0,0.0,0.0,0.0,0.0
bedroom:810c7c5f-af5f-42f7-b64c-ecd80a5d253d_Bedroom-15856,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,5,0,0.0,0.0,0.0,0.0
bedroom:810c7c5f-af5f-42f7-b64c-ecd80a5d253d_Bedroom-15856,random_movement_matched_seed0,eg06_random_seed0,5,0,0.0,0.0,0.0,0.0
bedroom:810c7c5f-af5f-42f7-b64c-ecd80a5d253d_Bedroom-15856,random_movement_matched_seed1,eg06_random_seed1,5,0,0.0,0.0,0.0,0.0
bedroom:810c7c5f-af5f-42f7-b64c-ecd80a5d253d_Bedroom-15856,random_movement_matched_seed2,eg06_random_seed2,5,0,0.0,0.0,0.0,0.0
bedroom:810c7c5f-af5f-42f7-b64c-ecd80a5d253d_Bedroom-15856,generic_relation_optimizer,eg06_generic_budget_matched,5,0,0.0,0.0,0.0,0.0
bedroom:82a7d3a7-7fe0-4bfd-82b7-05c56353983c_MasterBedroom-3845,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,4,0,0.0,0.0,0.0,0.0
bedroom:82a7d3a7-7fe0-4bfd-82b7-05c56353983c_MasterBedroom-3845,random_movement_matched_seed0,eg06_random_seed0,4,0,0.0,0.0,0.0,0.0
bedroom:82a7d3a7-7fe0-4bfd-82b7-05c56353983c_MasterBedroom-3845,random_movement_matched_seed1,eg06_random_seed1,4,0,0.0,0.0,0.0,0.0
bedroom:82a7d3a7-7fe0-4bfd-82b7-05c56353983c_MasterBedroom-3845,random_movement_matched_seed2,eg06_random_seed2,4,0,0.0,0.0,0.0,0.0
bedroom:82a7d3a7-7fe0-4bfd-82b7-05c56353983c_MasterBedroom-3845,generic_relation_optimizer,eg06_generic_budget_matched,4,0,0.0,0.0,0.0,0.0
bedroom:86963bbe-7969-4632-a379-1cd39e2a69ab_MasterBedroom-14075,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,6,0,0.0,0.0,0.0,0.0
bedroom:86963bbe-7969-4632-a379-1cd39e2a69ab_MasterBedroom-14075,random_movement_matched_seed0,eg06_random_seed0,6,0,0.0,0.0,0.0,0.0
bedroom:86963bbe-7969-4632-a379-1cd39e2a69ab_MasterBedroom-14075,random_movement_matched_seed1,eg06_random_seed1,6,0,0.0,0.0,0.0,0.0
bedroom:86963bbe-7969-4632-a379-1cd39e2a69ab_MasterBedroom-14075,random_movement_matched_seed2,eg06_random_seed2,6,0,0.0,0.0,0.0,0.0
bedroom:86963bbe-7969-4632-a379-1cd39e2a69ab_MasterBedroom-14075,generic_relation_optimizer,eg06_generic_budget_matched,6,0,0.0,0.0,0.0,0.0
bedroom:86b8d631-2312-4e2f-82f7-de19d29a5f39_Bedroom-22495,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,3,0,0.0,0.0,0.0,0.0
bedroom:86b8d631-2312-4e2f-82f7-de19d29a5f39_Bedroom-22495,random_movement_matched_seed0,eg06_random_seed0,3,0,0.0,0.0,0.0,0.0
bedroom:86b8d631-2312-4e2f-82f7-de19d29a5f39_Bedroom-22495,random_movement_matched_seed1,eg06_random_seed1,3,0,0.0,0.0,0.0,0.0
bedroom:86b8d631-2312-4e2f-82f7-de19d29a5f39_Bedroom-22495,random_movement_matched_seed2,eg06_random_seed2,3,0,0.0,0.0,0.0,0.0
bedroom:86b8d631-2312-4e2f-82f7-de19d29a5f39_Bedroom-22495,generic_relation_optimizer,eg06_generic_budget_matched,3,0,0.0,0.0,0.0,0.0
bedroom:885bca04-679c-4098-a2d9-27885640ad28_MasterBedroom-22581,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,7,0,0.0,0.0,0.0,0.0
bedroom:885bca04-679c-4098-a2d9-27885640ad28_MasterBedroom-22581,random_movement_matched_seed0,eg06_random_seed0,7,0,0.0,0.0,0.0,0.0
bedroom:885bca04-679c-4098-a2d9-27885640ad28_MasterBedroom-22581,random_movement_matched_seed1,eg06_random_seed1,7,0,0.0,0.0,0.0,0.0
bedroom:885bca04-679c-4098-a2d9-27885640ad28_MasterBedroom-22581,random_movement_matched_seed2,eg06_random_seed2,7,0,0.0,0.0,0.0,0.0
bedroom:885bca04-679c-4098-a2d9-27885640ad28_MasterBedroom-22581,generic_relation_optimizer,eg06_generic_budget_matched,7,0,0.0,0.0,0.0,0.0
bedroom:897f8b48-e266-4749-b1f8-f798ae0d7068_Bedroom-54381,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,3,0,0.0,0.0,0.0,0.0
bedroom:897f8b48-e266-4749-b1f8-f798ae0d7068_Bedroom-54381,random_movement_matched_seed0,eg06_random_seed0,3,0,0.0,0.0,0.0,0.0
bedroom:897f8b48-e266-4749-b1f8-f798ae0d7068_Bedroom-54381,random_movement_matched_seed1,eg06_random_seed1,3,0,0.0,0.0,0.0,0.0
bedroom:897f8b48-e266-4749-b1f8-f798ae0d7068_Bedroom-54381,random_movement_matched_seed2,eg06_random_seed2,3,0,0.0,0.0,0.0,0.0
bedroom:897f8b48-e266-4749-b1f8-f798ae0d7068_Bedroom-54381,generic_relation_optimizer,eg06_generic_budget_matched,3,0,0.0,0.0,0.0,0.0
bedroom:905ccf24-697b-4bb5-8c53-def619d16327_Bedroom-5215,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,8,0,0.0,0.0,0.0,0.0
bedroom:905ccf24-697b-4bb5-8c53-def619d16327_Bedroom-5215,random_movement_matched_seed0,eg06_random_seed0,8,0,0.0,0.0,0.0,0.0
bedroom:905ccf24-697b-4bb5-8c53-def619d16327_Bedroom-5215,random_movement_matched_seed1,eg06_random_seed1,8,0,0.0,0.0,0.0,0.0
bedroom:905ccf24-697b-4bb5-8c53-def619d16327_Bedroom-5215,random_movement_matched_seed2,eg06_random_seed2,8,0,0.0,0.0,0.0,0.0
bedroom:905ccf24-697b-4bb5-8c53-def619d16327_Bedroom-5215,generic_relation_optimizer,eg06_generic_budget_matched,8,0,0.0,0.0,0.0,0.0
bedroom:93b46a6a-9703-4487-a125-89972c1e6a4a_MasterBedroom-12479,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,7,0,0.0,0.0,0.0,0.0
bedroom:93b46a6a-9703-4487-a125-89972c1e6a4a_MasterBedroom-12479,random_movement_matched_seed0,eg06_random_seed0,7,0,0.0,0.0,0.0,0.0
bedroom:93b46a6a-9703-4487-a125-89972c1e6a4a_MasterBedroom-12479,random_movement_matched_seed1,eg06_random_seed1,7,0,0.0,0.0,0.0,0.0
bedroom:93b46a6a-9703-4487-a125-89972c1e6a4a_MasterBedroom-12479,random_movement_matched_seed2,eg06_random_seed2,7,0,0.0,0.0,0.0,0.0
bedroom:93b46a6a-9703-4487-a125-89972c1e6a4a_MasterBedroom-12479,generic_relation_optimizer,eg06_generic_budget_matched,7,0,0.0,0.0,0.0,0.0
bedroom:97980fab-7bf0-4887-9fa9-68cc9138c717_SecondBedroom-37794,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,9,0,0.0,0.0,0.0,0.0
bedroom:97980fab-7bf0-4887-9fa9-68cc9138c717_SecondBedroom-37794,random_movement_matched_seed0,eg06_random_seed0,9,0,0.0,0.0,0.0,0.0
bedroom:97980fab-7bf0-4887-9fa9-68cc9138c717_SecondBedroom-37794,random_movement_matched_seed1,eg06_random_seed1,9,0,0.0,0.0,0.0,0.0
bedroom:97980fab-7bf0-4887-9fa9-68cc9138c717_SecondBedroom-37794,random_movement_matched_seed2,eg06_random_seed2,9,0,0.0,0.0,0.0,0.0
bedroom:97980fab-7bf0-4887-9fa9-68cc9138c717_SecondBedroom-37794,generic_relation_optimizer,eg06_generic_budget_matched,9,0,0.0,0.0,0.0,0.0
bedroom:98a1fc47-1484-4dd6-840b-da2d38206db2_SecondBedroom-69017,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,7,0,0.0,0.0,0.0,0.0
bedroom:98a1fc47-1484-4dd6-840b-da2d38206db2_SecondBedroom-69017,random_movement_matched_seed0,eg06_random_seed0,7,0,0.0,0.0,0.0,0.0
bedroom:98a1fc47-1484-4dd6-840b-da2d38206db2_SecondBedroom-69017,random_movement_matched_seed1,eg06_random_seed1,7,0,0.0,0.0,0.0,0.0
bedroom:98a1fc47-1484-4dd6-840b-da2d38206db2_SecondBedroom-69017,random_movement_matched_seed2,eg06_random_seed2,7,0,0.0,0.0,0.0,0.0
bedroom:98a1fc47-1484-4dd6-840b-da2d38206db2_SecondBedroom-69017,generic_relation_optimizer,eg06_generic_budget_matched,7,0,0.0,0.0,0.0,0.0
bedroom:9e9c7c48-a631-4ded-a271-7dd697faf0dc_MasterBedroom-1615,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,3,0,0.0,0.0,0.0,0.0
bedroom:9e9c7c48-a631-4ded-a271-7dd697faf0dc_MasterBedroom-1615,random_movement_matched_seed0,eg06_random_seed0,3,0,0.0,0.0,0.0,0.0
bedroom:9e9c7c48-a631-4ded-a271-7dd697faf0dc_MasterBedroom-1615,random_movement_matched_seed1,eg06_random_seed1,3,0,0.0,0.0,0.0,0.0
bedroom:9e9c7c48-a631-4ded-a271-7dd697faf0dc_MasterBedroom-1615,random_movement_matched_seed2,eg06_random_seed2,3,0,0.0,0.0,0.0,0.0
bedroom:9e9c7c48-a631-4ded-a271-7dd697faf0dc_MasterBedroom-1615,generic_relation_optimizer,eg06_generic_budget_matched,3,0,0.0,0.0,0.0,0.0
bedroom:9fc84985-1955-4003-83ef-43970b1418a2_MasterBedroom-8979,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,5,0,0.0,0.0,0.0,0.0
bedroom:9fc84985-1955-4003-83ef-43970b1418a2_MasterBedroom-8979,random_movement_matched_seed0,eg06_random_seed0,5,0,0.0,0.0,0.0,0.0
bedroom:9fc84985-1955-4003-83ef-43970b1418a2_MasterBedroom-8979,random_movement_matched_seed1,eg06_random_seed1,5,0,0.0,0.0,0.0,0.0
bedroom:9fc84985-1955-4003-83ef-43970b1418a2_MasterBedroom-8979,random_movement_matched_seed2,eg06_random_seed2,5,0,0.0,0.0,0.0,0.0
bedroom:9fc84985-1955-4003-83ef-43970b1418a2_MasterBedroom-8979,generic_relation_optimizer,eg06_generic_budget_matched,5,0,0.0,0.0,0.0,0.0
bedroom:a13cbe28-97b9-48de-b617-70d6f4f50943_MasterBedroom-6631,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,5,0,0.0,0.0,0.0,0.0
bedroom:a13cbe28-97b9-48de-b617-70d6f4f50943_MasterBedroom-6631,random_movement_matched_seed0,eg06_random_seed0,5,0,0.0,0.0,0.0,0.0
bedroom:a13cbe28-97b9-48de-b617-70d6f4f50943_MasterBedroom-6631,random_movement_matched_seed1,eg06_random_seed1,5,0,0.0,0.0,0.0,0.0
bedroom:a13cbe28-97b9-48de-b617-70d6f4f50943_MasterBedroom-6631,random_movement_matched_seed2,eg06_random_seed2,5,0,0.0,0.0,0.0,0.0
bedroom:a13cbe28-97b9-48de-b617-70d6f4f50943_MasterBedroom-6631,generic_relation_optimizer,eg06_generic_budget_matched,5,0,0.0,0.0,0.0,0.0
bedroom:a19f2445-1678-4c98-a26d-fce8c3ee5320_MasterBedroom-58086,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,4,0,0.0,0.0,0.0,0.0
bedroom:a19f2445-1678-4c98-a26d-fce8c3ee5320_MasterBedroom-58086,random_movement_matched_seed0,eg06_random_seed0,4,0,0.0,0.0,0.0,0.0
bedroom:a19f2445-1678-4c98-a26d-fce8c3ee5320_MasterBedroom-58086,random_movement_matched_seed1,eg06_random_seed1,4,0,0.0,0.0,0.0,0.0
bedroom:a19f2445-1678-4c98-a26d-fce8c3ee5320_MasterBedroom-58086,random_movement_matched_seed2,eg06_random_seed2,4,0,0.0,0.0,0.0,0.0
bedroom:a19f2445-1678-4c98-a26d-fce8c3ee5320_MasterBedroom-58086,generic_relation_optimizer,eg06_generic_budget_matched,4,0,0.0,0.0,0.0,0.0
bedroom:a35d3d15-332d-4e0c-833e-3c1c476edddc_MasterBedroom-34041,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,5,0,0.0,0.0,0.0,0.0
bedroom:a35d3d15-332d-4e0c-833e-3c1c476edddc_MasterBedroom-34041,random_movement_matched_seed0,eg06_random_seed0,5,0,0.0,0.0,0.0,0.0
bedroom:a35d3d15-332d-4e0c-833e-3c1c476edddc_MasterBedroom-34041,random_movement_matched_seed1,eg06_random_seed1,5,0,0.0,0.0,0.0,0.0
bedroom:a35d3d15-332d-4e0c-833e-3c1c476edddc_MasterBedroom-34041,random_movement_matched_seed2,eg06_random_seed2,5,0,0.0,0.0,0.0,0.0
bedroom:a35d3d15-332d-4e0c-833e-3c1c476edddc_MasterBedroom-34041,generic_relation_optimizer,eg06_generic_budget_matched,5,0,0.0,0.0,0.0,0.0
bedroom:a44fb825-f9fd-4e1a-beb5-da0322f81ed0_MasterBedroom-63654,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,3,0,0.0,0.0,0.0,0.0
bedroom:a44fb825-f9fd-4e1a-beb5-da0322f81ed0_MasterBedroom-63654,random_movement_matched_seed0,eg06_random_seed0,3,0,0.0,0.0,0.0,0.0
bedroom:a44fb825-f9fd-4e1a-beb5-da0322f81ed0_MasterBedroom-63654,random_movement_matched_seed1,eg06_random_seed1,3,0,0.0,0.0,0.0,0.0
bedroom:a44fb825-f9fd-4e1a-beb5-da0322f81ed0_MasterBedroom-63654,random_movement_matched_seed2,eg06_random_seed2,3,0,0.0,0.0,0.0,0.0
bedroom:a44fb825-f9fd-4e1a-beb5-da0322f81ed0_MasterBedroom-63654,generic_relation_optimizer,eg06_generic_budget_matched,3,0,0.0,0.0,0.0,0.0
bedroom:a4515359-59cb-46d6-9914-c54de45598a5_Bedroom-21085,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,5,0,0.0,0.0,0.0,0.0
bedroom:a4515359-59cb-46d6-9914-c54de45598a5_Bedroom-21085,random_movement_matched_seed0,eg06_random_seed0,5,0,0.0,0.0,0.0,0.0
bedroom:a4515359-59cb-46d6-9914-c54de45598a5_Bedroom-21085,random_movement_matched_seed1,eg06_random_seed1,5,0,0.0,0.0,0.0,0.0
bedroom:a4515359-59cb-46d6-9914-c54de45598a5_Bedroom-21085,random_movement_matched_seed2,eg06_random_seed2,5,0,0.0,0.0,0.0,0.0
bedroom:a4515359-59cb-46d6-9914-c54de45598a5_Bedroom-21085,generic_relation_optimizer,eg06_generic_budget_matched,5,0,0.0,0.0,0.0,0.0
bedroom:a4f761bc-191d-4d56-b2f5-01f9de5716bd_Bedroom-13675,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,5,0,0.0,0.0,0.0,0.0
bedroom:a4f761bc-191d-4d56-b2f5-01f9de5716bd_Bedroom-13675,random_movement_matched_seed0,eg06_random_seed0,5,0,0.0,0.0,0.0,0.0
bedroom:a4f761bc-191d-4d56-b2f5-01f9de5716bd_Bedroom-13675,random_movement_matched_seed1,eg06_random_seed1,5,0,0.0,0.0,0.0,0.0
bedroom:a4f761bc-191d-4d56-b2f5-01f9de5716bd_Bedroom-13675,random_movement_matched_seed2,eg06_random_seed2,5,0,0.0,0.0,0.0,0.0
bedroom:a4f761bc-191d-4d56-b2f5-01f9de5716bd_Bedroom-13675,generic_relation_optimizer,eg06_generic_budget_matched,5,0,0.0,0.0,0.0,0.0
bedroom:a591afd1-fc8b-4224-a2bf-b36ecb44aa18_MasterBedroom-32488,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,7,0,0.0,0.0,0.0,0.0
bedroom:a591afd1-fc8b-4224-a2bf-b36ecb44aa18_MasterBedroom-32488,random_movement_matched_seed0,eg06_random_seed0,7,0,0.0,0.0,0.0,0.0
bedroom:a591afd1-fc8b-4224-a2bf-b36ecb44aa18_MasterBedroom-32488,random_movement_matched_seed1,eg06_random_seed1,7,0,0.0,0.0,0.0,0.0
bedroom:a591afd1-fc8b-4224-a2bf-b36ecb44aa18_MasterBedroom-32488,random_movement_matched_seed2,eg06_random_seed2,7,0,0.0,0.0,0.0,0.0
bedroom:a591afd1-fc8b-4224-a2bf-b36ecb44aa18_MasterBedroom-32488,generic_relation_optimizer,eg06_generic_budget_matched,7,0,0.0,0.0,0.0,0.0
bedroom:a6704fd9-02c2-42a6-875c-723b26a8048a_MasterBedroom-45545,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,5,0,0.0,0.0,0.0,0.0
bedroom:a6704fd9-02c2-42a6-875c-723b26a8048a_MasterBedroom-45545,random_movement_matched_seed0,eg06_random_seed0,5,0,0.0,0.0,0.0,0.0
bedroom:a6704fd9-02c2-42a6-875c-723b26a8048a_MasterBedroom-45545,random_movement_matched_seed1,eg06_random_seed1,5,0,0.0,0.0,0.0,0.0
bedroom:a6704fd9-02c2-42a6-875c-723b26a8048a_MasterBedroom-45545,random_movement_matched_seed2,eg06_random_seed2,5,0,0.0,0.0,0.0,0.0
bedroom:a6704fd9-02c2-42a6-875c-723b26a8048a_MasterBedroom-45545,generic_relation_optimizer,eg06_generic_budget_matched,5,0,0.0,0.0,0.0,0.0
bedroom:ad428fbd-a2cf-4693-a858-e5e64ba48026_Bedroom-18759,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,4,0,0.0,0.0,0.0,0.0
bedroom:ad428fbd-a2cf-4693-a858-e5e64ba48026_Bedroom-18759,random_movement_matched_seed0,eg06_random_seed0,4,0,0.0,0.0,0.0,0.0
bedroom:ad428fbd-a2cf-4693-a858-e5e64ba48026_Bedroom-18759,random_movement_matched_seed1,eg06_random_seed1,4,0,0.0,0.0,0.0,0.0
bedroom:ad428fbd-a2cf-4693-a858-e5e64ba48026_Bedroom-18759,random_movement_matched_seed2,eg06_random_seed2,4,0,0.0,0.0,0.0,0.0
bedroom:ad428fbd-a2cf-4693-a858-e5e64ba48026_Bedroom-18759,generic_relation_optimizer,eg06_generic_budget_matched,4,0,0.0,0.0,0.0,0.0
bedroom:af04306f-ef15-4b0a-ba75-1e499b3f3ccd_MasterBedroom-29436,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,7,1,0.5495035588656427,0.5495035588656427,0.5495035588656427,0.5495035588656427
bedroom:af04306f-ef15-4b0a-ba75-1e499b3f3ccd_MasterBedroom-29436,random_movement_matched_seed0,eg06_random_seed0,7,1,0.5495035588656427,0.5495035588656427,0.5495035588656427,0.5495035588656427
bedroom:af04306f-ef15-4b0a-ba75-1e499b3f3ccd_MasterBedroom-29436,random_movement_matched_seed1,eg06_random_seed1,7,1,0.5495035588656428,0.5495035588656428,0.5495035588656427,0.5495035588656427
bedroom:af04306f-ef15-4b0a-ba75-1e499b3f3ccd_MasterBedroom-29436,random_movement_matched_seed2,eg06_random_seed2,7,1,0.5495035588656425,0.5495035588656425,0.5495035588656427,0.5495035588656427
bedroom:af04306f-ef15-4b0a-ba75-1e499b3f3ccd_MasterBedroom-29436,generic_relation_optimizer,eg06_generic_budget_matched,7,0,0.0,0.0,0.5495035588656427,0.5495035588656427
bedroom:b090fa20-9b1c-4c5e-bcc4-e83c44cc84c2_Bedroom-15797,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,5,0,0.0,0.0,0.0,0.0
bedroom:b090fa20-9b1c-4c5e-bcc4-e83c44cc84c2_Bedroom-15797,random_movement_matched_seed0,eg06_random_seed0,5,0,0.0,0.0,0.0,0.0
bedroom:b090fa20-9b1c-4c5e-bcc4-e83c44cc84c2_Bedroom-15797,random_movement_matched_seed1,eg06_random_seed1,5,0,0.0,0.0,0.0,0.0
bedroom:b090fa20-9b1c-4c5e-bcc4-e83c44cc84c2_Bedroom-15797,random_movement_matched_seed2,eg06_random_seed2,5,0,0.0,0.0,0.0,0.0
bedroom:b090fa20-9b1c-4c5e-bcc4-e83c44cc84c2_Bedroom-15797,generic_relation_optimizer,eg06_generic_budget_matched,5,0,0.0,0.0,0.0,0.0
bedroom:b0fe48b1-d6b1-4854-ba04-111d22289522_MasterBedroom-13658,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,7,0,0.0,0.0,0.0,0.0
bedroom:b0fe48b1-d6b1-4854-ba04-111d22289522_MasterBedroom-13658,random_movement_matched_seed0,eg06_random_seed0,7,0,0.0,0.0,0.0,0.0
bedroom:b0fe48b1-d6b1-4854-ba04-111d22289522_MasterBedroom-13658,random_movement_matched_seed1,eg06_random_seed1,7,0,0.0,0.0,0.0,0.0
bedroom:b0fe48b1-d6b1-4854-ba04-111d22289522_MasterBedroom-13658,random_movement_matched_seed2,eg06_random_seed2,7,0,0.0,0.0,0.0,0.0
bedroom:b0fe48b1-d6b1-4854-ba04-111d22289522_MasterBedroom-13658,generic_relation_optimizer,eg06_generic_budget_matched,7,0,0.0,0.0,0.0,0.0
bedroom:b13a4874-00a4-49a5-aa2d-e22d7d864b56_Bedroom-53437,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,4,0,0.0,0.0,0.0,0.0
bedroom:b13a4874-00a4-49a5-aa2d-e22d7d864b56_Bedroom-53437,random_movement_matched_seed0,eg06_random_seed0,4,0,0.0,0.0,0.0,0.0
bedroom:b13a4874-00a4-49a5-aa2d-e22d7d864b56_Bedroom-53437,random_movement_matched_seed1,eg06_random_seed1,4,0,0.0,0.0,0.0,0.0
bedroom:b13a4874-00a4-49a5-aa2d-e22d7d864b56_Bedroom-53437,random_movement_matched_seed2,eg06_random_seed2,4,0,0.0,0.0,0.0,0.0
bedroom:b13a4874-00a4-49a5-aa2d-e22d7d864b56_Bedroom-53437,generic_relation_optimizer,eg06_generic_budget_matched,4,0,0.0,0.0,0.0,0.0
bedroom:b1fb2628-f260-4bee-8db1-6f4f10520a09_MasterBedroom-1096,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,5,0,0.0,0.0,0.0,0.0
bedroom:b1fb2628-f260-4bee-8db1-6f4f10520a09_MasterBedroom-1096,random_movement_matched_seed0,eg06_random_seed0,5,0,0.0,0.0,0.0,0.0
bedroom:b1fb2628-f260-4bee-8db1-6f4f10520a09_MasterBedroom-1096,random_movement_matched_seed1,eg06_random_seed1,5,0,0.0,0.0,0.0,0.0
bedroom:b1fb2628-f260-4bee-8db1-6f4f10520a09_MasterBedroom-1096,random_movement_matched_seed2,eg06_random_seed2,5,0,0.0,0.0,0.0,0.0
bedroom:b1fb2628-f260-4bee-8db1-6f4f10520a09_MasterBedroom-1096,generic_relation_optimizer,eg06_generic_budget_matched,5,0,0.0,0.0,0.0,0.0
bedroom:b28bad76-991d-4a95-9a37-2934374109e8_Bedroom-20397,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,8,0,0.0,0.0,0.0,0.0
bedroom:b28bad76-991d-4a95-9a37-2934374109e8_Bedroom-20397,random_movement_matched_seed0,eg06_random_seed0,8,0,0.0,0.0,0.0,0.0
bedroom:b28bad76-991d-4a95-9a37-2934374109e8_Bedroom-20397,random_movement_matched_seed1,eg06_random_seed1,8,0,0.0,0.0,0.0,0.0
bedroom:b28bad76-991d-4a95-9a37-2934374109e8_Bedroom-20397,random_movement_matched_seed2,eg06_random_seed2,8,0,0.0,0.0,0.0,0.0
bedroom:b28bad76-991d-4a95-9a37-2934374109e8_Bedroom-20397,generic_relation_optimizer,eg06_generic_budget_matched,8,0,0.0,0.0,0.0,0.0
bedroom:b2e0b670-b308-4817-b3b6-2a8b7312c18f_SecondBedroom-6261,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,4,0,0.0,0.0,0.0,0.0
bedroom:b2e0b670-b308-4817-b3b6-2a8b7312c18f_SecondBedroom-6261,random_movement_matched_seed0,eg06_random_seed0,4,0,0.0,0.0,0.0,0.0
